Source_X,Source_Y,Sub 1 Thickness,Destination_Latitude,Destination_Longitude
155177.8,608525.3,81.874,10.3757009,161.6602008
155128.8,608096.5,80.018,10.3683996,161.6593000
155079.8,607667.8,79.320,10.3610999,161.6583993
155025.6,607168.6,79.638,10.3525993,161.6573996
154976.7,606739.9,74.951,10.3452996,161.6565008
154916.6,606240.7,74.001,10.3367999,161.6554002
154867.6,605812.0,72.704,10.3295001,161.6544998
154818.6,605383.3,67.078,10.3222004,161.6535996
154758.5,604884.1,66.789,10.3137005,161.6524993
154709.5,604455.4,75.324,10.3064007,161.6515992
154660.5,604026.6,75.487,10.2990992,161.6506992
154606.3,603521.6,74.783,10.2904996,161.6496994
154557.3,603092.9,74.134,10.2831998,161.6487996
154497.2,602593.7,66.634,10.2746998,161.6476998
154448.2,602165.0,72.465,10.2673999,161.6468002
154399.2,601736.3,67.850,10.2601000,161.6459007
154344.9,601237.1,69.555,10.2515992,161.6449005
154295.8,600808.4,65.477,10.2442992,161.6439994
154246.8,600379.8,55.525,10.2370010,161.6431002
154186.6,599880.6,68.911,10.2285009,161.6419993
154137.6,599451.9,58.391,10.2212009,161.6411002
154083.3,598952.7,51.899,10.2127000,161.6401006
154034.2,598524.0,60.005,10.2053999,161.6391999
153985.1,598095.3,54.205,10.1980999,161.6382994
153925.0,597596.1,67.311,10.1895997,161.6372007
153875.9,597167.4,61.081,10.1822996,161.6363003
153826.8,596738.8,65.504,10.1750011,161.6354001
153772.5,596233.8,66.874,10.1664012,161.6344002
153723.4,595805.1,67.270,10.1591011,161.6335001
153663.2,595305.9,64.055,10.1506008,161.6324003
153614.1,594877.2,66.061,10.1433006,161.6315003
153565.0,594448.5,64.839,10.1360004,161.6306005
153504.8,593949.3,65.026,10.1275000,161.6295010
153455.6,593520.6,67.308,10.1201998,161.6285996
153406.5,593091.9,68.311,10.1128995,161.6277000
153352.1,592592.8,65.523,10.1044000,161.6267001
153303.0,592164.1,65.103,10.0970996,161.6258006
153242.7,591664.9,66.550,10.0885992,161.6246999
153193.6,591236.3,67.242,10.0813005,161.6238007
153144.4,590807.6,65.749,10.0740002,161.6228998
153090.0,590302.6,65.826,10.0654000,161.6218996
153040.9,589873.9,65.853,10.0580996,161.6210006
152991.7,589445.3,65.882,10.0508009,161.6201000
152931.4,588946.1,65.930,10.0423003,161.6189999
152882.2,588517.4,65.956,10.0349998,161.6180995
152827.8,588018.3,65.637,10.0265001,161.6171006
152778.6,587589.6,64.769,10.0191996,161.6162003
152729.4,587160.9,63.765,10.0118991,161.6153001
152669.1,586661.8,64.780,10.0034001,161.6142006
152619.9,586233.1,64.561,9.9960995,161.6133006
152570.7,585804.4,63.395,9.9887989,161.6124006
152516.2,585305.4,62.303,9.9803008,161.6114006
152467.0,584876.7,61.122,9.9730002,161.6105009
152417.7,584448.0,62.165,9.9656996,161.6095995
152357.4,583943.0,61.185,9.9570999,161.6084997
152308.2,583514.4,60.063,9.9498009,161.6076003
152253.7,583015.3,60.090,9.9413010,161.6066007
152204.4,582586.6,57.785,9.9340003,161.6056997
152155.2,582157.9,58.149,9.9266995,161.6048005
152094.8,581658.8,55.991,9.9182003,161.6037003
152045.5,581230.1,54.861,9.9108995,161.6027995
151996.3,580801.5,55.267,9.9036005,161.6019006
151935.9,580302.3,53.846,9.8950995,161.6008007
151886.6,579873.7,53.897,9.8878004,161.5999002
151832.0,579374.6,53.396,9.8793002,161.5988998
151782.7,578945.9,50.907,9.8719994,161.5979994
151733.5,578517.3,51.772,9.8647002,161.5971009
151673.0,578018.1,51.672,9.8561991,161.5959998
151623.7,577589.5,52.048,9.8488999,161.5950998
151574.5,577155.0,52.491,9.8415001,161.5942007
151519.8,576655.9,52.505,9.8329999,161.5931991
151470.5,576227.3,52.880,9.8257006,161.5922993
151410.1,575728.1,52.229,9.8171994,161.5912004
151360.8,575299.5,51.835,9.8099001,161.5903008
151311.4,574870.9,52.580,9.8026008,161.5893995
151256.8,574371.8,51.982,9.7941005,161.5884002
151207.5,573943.1,51.880,9.7867994,161.5875008
151158.1,573514.5,52.103,9.7795000,161.5865998
151097.6,573015.4,52.458,9.7710004,161.5854998
151048.3,572586.8,53.487,9.7637010,161.5846007
150993.6,572087.7,52.672,9.7552005,161.5836001
150944.2,571659.1,53.289,9.7479011,161.5826994
150894.9,571230.4,53.639,9.7405999,161.5818005
150834.4,570725.4,53.540,9.7319996,161.5807003
150785.0,570296.8,52.372,9.7247001,161.5797999
150735.6,569868.2,51.677,9.7174006,161.5788996
150680.9,569369.1,53.662,9.7089000,161.5778995
150631.5,568940.5,52.064,9.7016005,161.5769994
150571.0,568441.4,51.700,9.6931006,161.5759004
150521.6,568012.8,52.932,9.6858010,161.5750004
150472.2,567584.1,51.768,9.6784997,161.5741005
150417.4,567085.1,52.079,9.6700008,161.5730993
150368.0,566656.4,51.046,9.6626994,161.5721996
150318.6,566227.8,51.048,9.6553998,161.5712999
150258.1,565722.9,52.204,9.6468009,161.5702008
150208.6,565294.3,39.184,9.6395012,161.5692996
150153.9,564795.2,41.224,9.6310004,161.5683006
150104.4,564366.6,45.509,9.6237007,161.5673995
150055.0,563937.9,49.835,9.6163993,161.5665003
149994.4,563438.9,55.974,9.6079009,161.5654007
149944.9,563010.3,51.429,9.6006011,161.5644999
149895.4,562581.6,44.956,9.5932996,161.5635992
149834.8,562082.6,46.772,9.5848011,161.5625000
149785.3,561653.9,45.799,9.5774996,161.5615994
149730.5,561154.9,46.300,9.5690003,161.5605995
149681.0,560726.3,44.698,9.5617005,161.5596991
149631.6,560297.7,44.487,9.5544006,161.5588006
149570.9,559792.7,45.230,9.5457997,161.5576993
149521.5,559364.1,45.185,9.5384998,161.5568009
149472.0,558935.5,45.424,9.5311999,161.5559009
149417.1,558436.5,46.242,9.5227005,161.5548998
149367.6,558007.9,46.043,9.5154005,161.5540000
149306.9,557508.8,46.395,9.5069001,161.5529000
149257.4,557080.2,45.634,9.4996001,161.5520003
149207.9,556651.6,44.863,9.4923001,161.5511007
149153.0,556152.6,46.333,9.4838006,161.5501001
149103.5,555723.9,47.407,9.4764988,161.5492006
149053.9,555295.4,48.840,9.4692005,161.5482996
148993.2,554790.4,47.898,9.4605994,161.5471994
148943.7,554361.8,40.736,9.4532993,161.5463002
148894.1,553933.3,50.562,9.4460008,161.5453994
148839.2,553434.3,49.247,9.4375012,161.5443994
148789.7,553005.6,48.117,9.4301994,161.5435004
148728.9,552506.6,48.595,9.4217005,161.5423998
148679.3,552078.0,49.981,9.4144002,161.5414993
148629.8,551649.4,47.582,9.4071000,161.5406007
148574.8,551150.4,38.531,9.3986003,161.5395994
148525.3,550721.8,48.887,9.3913001,161.5387009
148475.7,550293.2,52.992,9.3839998,161.5378007
148414.9,549794.1,46.411,9.3754990,161.5367006
148365.3,549365.6,38.096,9.3682004,161.5358007
148310.3,548860.7,40.199,9.3596001,161.5347992
148260.7,548432.1,49.612,9.3522997,161.5338993
148211.1,548003.6,49.582,9.3450010,161.5329996
148150.3,547504.5,49.138,9.3365002,161.5319000
148100.7,547075.9,42.449,9.3291998,161.5310005
148051.0,546647.3,45.104,9.3218994,161.5300993
147996.1,546148.3,46.290,9.3133994,161.5291008
147946.4,545719.8,45.160,9.3061007,161.5281997
147885.6,545220.7,46.913,9.2975997,161.5271006
147835.9,544792.1,47.381,9.2902993,161.5261998
147786.3,544363.6,46.186,9.2830004,161.5253007
147731.3,543858.7,45.077,9.2743998,161.5243002
147681.6,543430.1,44.252,9.2670993,161.5233996
147632.0,543001.6,44.885,9.2598004,161.5225008
147571.1,542502.6,44.866,9.2513011,161.5214006
147521.4,542074.0,45.424,9.2440005,161.5205002
147466.3,541575.0,46.005,9.2355004,161.5194992
147416.7,541146.4,45.825,9.2281997,161.5186007
147367.0,540717.9,43.556,9.2209008,161.5177006
147306.0,540218.8,42.575,9.2123996,161.5165991
147256.3,539790.3,42.330,9.2051006,161.5156992
118759.5,298628.4,77.306,5.0947992,161.0110997
118702.0,298130.0,78.587,5.0863000,161.0101001
118650.2,297701.9,81.095,5.0789998,161.0092008
118598.3,297268.0,79.465,5.0716006,161.0082995
118540.8,296769.5,79.176,5.0630997,161.0073001
118488.9,296341.4,79.046,5.0557994,161.0063993
118437.1,295913.3,78.911,5.0484991,161.0055001
118373.6,295414.9,79.011,5.0400002,161.0043994
118321.8,294986.8,78.843,5.0326998,161.0035004
118269.9,294552.9,78.377,5.0253006,161.0025994
118212.4,294054.4,78.367,5.0167996,161.0016004
118160.5,293626.3,78.570,5.0094992,161.0006999
118102.9,293127.9,78.277,5.0009999,160.9996993
118051.1,292699.8,78.858,4.9936995,160.9988005
117999.2,292265.9,78.647,4.9863002,160.9978999
117935.7,291767.4,78.319,4.9777994,160.9967996
117883.8,291339.3,77.995,4.9704990,160.9958994
117832.0,290911.3,77.386,4.9632003,160.9950009
117774.4,290412.8,77.449,4.9546992,160.9940006
117722.5,289978.9,77.479,4.9472998,160.9931002
117670.6,289550.8,77.688,4.9399993,160.9922002
117613.0,289052.4,77.417,4.9314999,160.9912002
117561.1,288624.3,76.354,4.9241994,160.9903002
117497.6,288125.9,76.537,4.9157002,160.9892005
117445.7,287697.8,76.503,4.9083997,160.9883007
117393.8,287263.9,75.694,4.9010002,160.9874006
117336.1,286765.5,75.372,4.8925007,160.9863992
117284.2,286337.4,76.232,4.8852002,160.9854995
117232.3,285909.3,75.864,4.8778996,160.9845999
117174.7,285405.0,74.952,4.8692994,160.9836001
117122.8,284977.0,74.140,4.8620005,160.9827006
117070.8,284548.9,72.509,4.8546999,160.9817995
239562.8,157632.0,20.075,2.6842992,163.0427992
239508.0,158060.6,20.489,2.6916007,163.0418999
239447.0,158565.4,22.519,2.7002001,163.0409004
239392.1,158993.9,20.462,2.7074999,163.0399996
239337.3,159422.4,22.843,2.7147997,163.0391004
239270.3,159921.4,26.421,2.7233007,163.0379998
239221.4,160349.9,25.576,2.7306002,163.0372001
239166.5,160784.3,25.900,2.7380006,163.0362998
239099.5,161283.2,29.131,2.7464999,163.0351994
239044.7,161711.7,29.238,2.7537998,163.0343005
238989.8,162140.2,29.445,2.7610997,163.0334000
238928.8,162639.2,31.359,2.7696005,163.0324008
238873.9,163073.5,34.540,2.7769992,163.0315008
238812.8,163572.5,33.890,2.7855001,163.0305001
238757.9,164001.0,34.324,2.7928000,163.0295998
238703.0,164429.5,39.035,2.8001000,163.0286996
238636.0,164928.4,37.519,2.8085995,163.0275997
238587.0,165362.8,38.501,2.8159997,163.0267993
238532.1,165791.3,38.998,2.8232997,163.0258993
238465.1,166290.3,38.719,2.8318010,163.0247996
238410.2,166718.7,39.794,2.8390993,163.0238996
238355.3,167147.2,41.098,2.8463994,163.0229997
238294.2,167652.0,42.004,2.8549992,163.0220000
238239.3,168080.5,41.461,2.8622993,163.0211002
238178.2,168579.5,41.830,2.8708003,163.0201002
238123.3,169008.0,41.794,2.8781004,163.0192005
238068.3,169436.5,41.759,2.8854006,163.0182993
238001.3,169941.3,42.155,2.8940008,163.0172004
237952.3,170369.8,41.228,2.9013006,163.0164003
237897.3,170798.3,41.160,2.9086008,163.0154992
237830.3,171297.2,40.770,2.9171005,163.0144002
237775.3,171725.7,43.059,2.9244008,163.0134992
237720.4,172154.1,42.591,2.9316993,163.0125999
237659.3,172658.9,44.642,2.9402992,163.0116008
237604.3,173087.4,34.735,2.9475995,163.0107000
237549.3,173515.9,39.435,2.9548998,163.0097992
237488.2,174014.8,39.451,2.9633993,163.0088000
237433.2,174443.3,44.588,2.9706996,163.0078993
237366.1,174948.1,47.615,2.9793000,163.0067995
237317.1,175376.6,47.046,2.9866000,163.0060000
237262.1,175805.1,40.126,2.9939004,163.0050995
237195.0,176304.0,40.617,3.0024003,163.0039995
237140.1,176732.5,38.145,3.0097007,163.0031008
237085.0,177166.8,39.853,3.0170999,163.0021991
237023.9,177665.7,53.626,3.0255996,163.0012004
236968.9,178094.2,49.458,3.0329000,163.0003001
236913.9,178522.7,49.548,3.0402004,162.9993999
236852.7,179021.6,46.903,3.0487001,162.9983997
236797.7,179455.9,46.844,3.0560994,162.9975000
236736.5,179954.8,43.091,3.0645991,162.9964999
236681.5,180383.3,44.187,3.0718996,162.9956000
236626.5,180811.8,45.144,3.0792002,162.9947001
236559.3,181316.5,42.106,3.0877991,162.9935994
236504.3,181745.0,42.926,3.0950997,162.9926996
236449.3,182173.5,43.277,3.1024002,162.9917999
236388.1,182672.4,46.150,3.1109001,162.9908002
236333.1,183100.9,51.379,3.1182007,162.9899005
236278.0,183529.3,43.855,3.1254996,162.9889993
236216.8,184034.1,45.269,3.1340999,162.9880001
236161.8,184462.6,45.000,3.1414006,162.9871006
236094.6,184961.5,32.256,3.1499009,162.9860001
236045.5,185389.9,39.062,3.1571995,162.9852002
235990.5,185818.4,41.165,3.1645002,162.9843009
235923.3,186323.1,42.278,3.1730993,162.9832009
235868.2,186751.6,40.459,3.1804000,162.9823000
235813.1,187180.1,39.240,3.1877007,162.9813992
235751.9,187679.0,37.858,3.1962008,162.9804002
235696.8,188107.4,38.111,3.2034998,162.9794994
235641.8,188535.9,38.701,3.2108006,162.9786004
235580.5,189040.6,39.257,3.2193995,162.9776003
235525.4,189469.1,38.975,3.2267003,162.9766997
235458.2,189968.0,39.032,3.2352008,162.9755999
235409.1,190396.4,39.091,3.2424995,162.9748006
235354.0,190824.9,39.561,3.2498003,162.9739002
235286.8,191329.6,40.174,3.2583997,162.9728009
235231.7,191758.1,40.487,3.2657006,162.9719006
235176.6,192186.5,40.357,3.2729997,162.9710003
235115.3,192685.4,40.391,3.2815000,162.9700003
235060.2,193113.8,40.172,3.2887992,162.9691002
235005.1,193542.3,39.959,3.2961001,162.9682001
234943.8,194047.0,42.090,3.3046991,162.9672006
234888.7,194475.5,40.058,3.3120001,162.9663006
234821.4,194974.4,42.325,3.3205008,162.9651998
234766.3,195402.8,41.491,3.3278001,162.9642999
234717.1,195831.3,42.229,3.3351007,162.9634995
234649.8,196336.0,43.078,3.3437002,162.9623993
234594.7,196764.4,43.119,3.3509996,162.9614995
234539.6,197192.9,42.958,3.3583006,162.9605999
234478.3,197691.7,44.156,3.3667993,162.9596005
234423.1,198120.2,44.341,3.3741004,162.9586993
234368.0,198548.6,44.403,3.3813998,162.9577997
234306.6,199053.4,44.398,3.3900007,162.9567993
234251.5,199481.8,44.766,3.3973001,162.9558999
234184.2,199980.6,45.241,3.4057993,162.9547997
234129.1,200409.1,44.093,3.4131004,162.9539004
234079.9,200837.5,44.650,3.4203995,162.9531006
234012.5,201342.3,43.609,3.4290009,162.9519993
233957.4,201770.7,44.460,3.4363004,162.9511002
233902.2,202199.1,44.833,3.4435999,162.9501994
233840.9,202698.0,44.815,3.4521005,162.9492007
233785.7,203126.4,44.875,3.4594000,162.9483000
233724.3,203631.1,45.651,3.4679994,162.9473002
233669.1,204059.6,45.125,3.4753007,162.9463997
233614.0,204488.0,45.289,3.4826002,162.9455008
233546.6,204986.8,45.699,3.4910996,162.9443996
233491.5,205415.3,45.371,3.4984009,162.9435009
233442.2,205843.7,44.702,3.5057001,162.9427000
233374.8,206348.4,44.257,3.5143000,162.9415993
233319.7,206776.8,44.458,3.5215997,162.9407008
233264.5,207205.2,44.175,3.5288994,162.9398005
233203.0,207704.1,43.599,3.5374001,162.9387992
233147.9,208132.5,42.959,3.5446998,162.9379007
233086.4,208637.2,43.381,3.5532994,162.9368999
233031.2,209065.7,44.025,3.5606008,162.9359999
232976.0,209494.1,43.698,3.5679005,162.9350999
232908.6,209992.9,44.102,3.5764001,162.9339994
232853.4,210421.3,44.460,3.5836999,162.9330995
232798.2,210849.7,44.495,3.5909996,162.9321997
232736.8,211354.4,44.739,3.5995993,162.9312009
232681.5,211782.9,44.078,3.6069008,162.9302995
232626.3,212211.3,44.603,3.6142006,162.9293999
232564.8,212710.1,44.872,3.6226999,162.9283991
232509.6,213138.5,44.927,3.6299997,162.9274996
232448.1,213643.2,44.542,3.6385994,162.9264994
232392.9,214071.6,44.913,3.6458993,162.9256000
232337.7,214500.0,45.877,3.6531992,162.9247006
232270.3,214998.9,48.156,3.6617007,162.9236007
232215.0,215427.3,46.923,3.6690006,162.9226997
232159.8,215855.7,48.733,3.6763005,162.9218004
232098.3,216360.4,48.830,3.6849003,162.9208006
232043.0,216788.8,48.297,3.6922003,162.9198998
231987.8,217217.2,50.030,3.6995003,162.9190007
231926.3,217716.0,50.162,3.7079997,162.9180006
231871.0,218144.4,50.927,3.7152997,162.9170999
231803.6,218643.2,48.670,3.7237996,162.9160005
231754.2,219077.5,49.974,3.7311996,162.9151998
231698.9,219505.9,48.936,3.7384997,162.9142993
231631.5,220004.7,48.133,3.7469996,162.9132000
231576.2,220433.1,47.046,3.7542997,162.9122996
231521.0,220861.5,50.161,3.7615998,162.9114009
231459.4,221360.3,49.832,3.7700993,162.9103996
231404.1,221794.6,47.168,3.7774999,162.9094997
231348.8,222223.0,47.255,3.7848001,162.9085995
231287.3,222721.8,46.937,3.7932996,162.9076001
231232.0,223150.2,46.859,3.8005998,162.9067000
231164.5,223649.0,48.721,3.8090999,162.9055994
231109.2,224077.4,48.406,3.8164000,162.9046994
231059.8,224511.7,51.679,3.8238003,162.9038994
230992.4,225010.5,51.057,3.8323004,162.9028007
230937.0,225438.9,50.847,3.8396006,162.9018992
230881.7,225867.3,53.434,3.8469009,162.9009993
230820.2,226366.1,53.315,3.8554006,162.9000004
230764.9,226794.5,51.468,3.8627008,162.8991006
230709.5,227228.7,53.987,3.8700999,162.8981997
230648.0,227727.5,54.241,3.8785996,162.8972009
230592.6,228155.9,54.091,3.8859000,162.8962996
230525.1,228654.7,54.192,3.8944002,162.8951998
230469.8,229083.1,52.742,3.9017005,162.8943003
230414.5,229511.5,53.471,3.9090009,162.8934008
230352.8,230016.1,53.958,3.9175995,162.8923994
230297.5,230444.5,53.953,3.9248999,162.8915000
230242.2,230872.9,52.623,3.9322003,162.8906007
230180.6,231371.7,53.104,3.9407001,162.8896007
230125.2,231800.1,55.337,3.9480006,162.8886999
230069.9,232228.4,53.453,3.9552993,162.8878007
230008.2,232733.1,51.454,3.9638997,162.8867996
229952.9,233161.5,51.071,3.9712002,162.8859006
229885.3,233660.3,53.741,3.9797006,162.8847996
219533.6,314134.9,30.531,5.3512992,162.7172998
219471.5,314633.6,30.652,5.3598000,162.7163009
219415.6,315061.8,30.534,5.3670993,162.7153997
219347.5,315566.3,30.475,5.3756996,162.7143000
219291.7,315994.6,30.937,5.3830007,162.7134005
219235.8,316422.8,30.939,5.3903001,162.7124994
219173.7,316921.4,30.845,5.3987993,162.7115007
219117.8,317349.7,30.554,5.4061004,162.7105997
219062.0,317777.9,30.686,5.4133998,162.7097004
218999.8,318276.6,30.516,5.4219007,162.7087002
218943.9,318704.8,30.752,5.4292002,162.7077992
218888.1,319138.9,30.684,5.4366001,162.7069007
218820.0,319637.5,30.832,5.4451000,162.7058008
218764.1,320065.7,30.128,5.4523995,162.7049000
218701.9,320564.4,30.002,5.4609005,162.7039000
218646.0,320992.6,29.990,5.4682000,162.7029993
218590.2,321420.8,30.337,5.4754995,162.7021003
218528.0,321919.5,30.607,5.4840006,162.7011004
218472.1,322353.6,29.851,5.4914006,162.7002004
218416.2,322781.8,30.460,5.4987001,162.6992998
218348.1,323280.4,31.529,5.5072001,162.6982004
218292.2,323708.6,29.786,5.5144997,162.6972998
218230.0,324207.3,30.235,5.5230008,162.6963002
218174.1,324635.5,29.694,5.5303004,162.6953998
218118.2,325063.7,30.145,5.5376000,162.6944994
218056.0,325568.2,30.390,5.5462000,162.6935006
218000.1,325996.4,29.548,5.5534996,162.6926003
217944.2,326424.7,30.074,5.5608009,162.6917000
217876.0,326923.3,29.760,5.5693011,162.6905992
217820.2,327351.5,29.931,5.5766007,162.6897007
217770.2,327779.7,30.043,5.5838998,162.6889003
217702.0,328278.3,30.338,5.5923999,162.6877996
217646.1,328706.5,29.532,5.5996996,162.6868996
217583.8,329211.0,29.909,5.6082997,162.6858994
217527.9,329639.3,29.454,5.6156011,162.6849994
217472.0,330067.4,29.404,5.6228991,162.6840994
217403.9,330566.0,29.451,5.6313993,162.6830006
217353.9,330994.3,28.719,5.6387002,162.6822006
217298.0,331422.5,28.896,5.6459999,162.6813007
217229.8,331921.1,29.177,5.6545002,162.6802004
217173.9,332349.3,29.230,5.6618000,162.6793006
217111.5,332853.8,28.872,5.6704001,162.6782991
217055.6,333282.0,29.180,5.6777000,162.6773994
216999.7,333710.2,29.216,5.6849998,162.6764997
216937.4,334208.8,28.699,5.6934995,162.6754994
216881.5,334637.0,28.541,5.7007993,162.6745998
216825.6,335065.3,28.542,5.7081009,162.6737003
216757.4,335563.8,28.252,5.7165995,162.6726003
216715.9,335575.3,22.302,5.7167999,162.6718994
216665.5,335146.4,23.423,5.7094997,162.6710003
216603.7,334647.0,27.330,5.7009998,162.6699008
216553.2,334218.1,28.199,5.6936996,162.6690002
216502.7,333789.3,27.573,5.6864010,162.6680996
216446.8,333289.9,28.466,5.6779004,162.6671002
216396.3,332861.0,27.140,5.6706000,162.6661999
216340.4,332361.6,26.294,5.6620994,162.6652007
216289.9,331926.9,22.316,5.6547002,162.6642999
